,image,entailment metaphor,contradiction metaphor,score entailment metaphor,score contradiction metaphor
597,/data/ajaunarena/our_dataset/images/1305_0.jpg,The chef extended flavors to simple ingredients.,"The chef withheld all flavor from the ingredients, keeping them as plain as they arrived.",-14.73866081237793,-15.02716064453125
598,/data/ajaunarena/our_dataset/images/759_2.jpg,The competing theories engaged in a survival of the fittest.,"The competing theories all flourished together in a garden without natural selection, each sprouting and thriving equally regardless of their fitness.",-12.981943130493164,-13.252523422241211
599,/data/ajaunarena/our_dataset/images/69_1.jpg,Our schedule is bouncing like a rubber ball.,"Our schedule runs on rails, steady as a commuter train.",-15.923603057861328,-12.981932640075684
600,/data/ajaunarena/our_dataset/images/1051_1.jpg,Their love hit a dead end.,Their love opened onto endless roads stretching toward infinite horizons.,-20.124038696289062,-21.167327880859375
601,/data/ajaunarena/our_dataset/images/9_0.jpg,The memories fractured like a dropped mirror in her mind.,"Her memories remained sealed in unbroken crystal, pristine and perfectly clear in her mind.",-11.606343269348145,-20.47874641418457
602,/data/ajaunarena/our_dataset/images/1708_1.jpg,The government is society's brain.,The government is society's appendix—present in the body but performing no coordinating or decision-making function.,-15.871363639831543,-14.698970794677734
603,/data/ajaunarena/our_dataset/images/872_0.jpg,Their public image is a glossy magazine cover.,Their public image is a dog-eared paperback cover with creased corners and smudged ink.,-16.314434051513672,-14.964137077331543
604,/data/ajaunarena/our_dataset/images/1626_2.jpg,Philosophy is an endless ocean with depths yet to be explored.,Philosophy is a shallow wading pool with a painted bottom and rigid plastic walls.,-12.20370101928711,-17.091398239135742
605,/data/ajaunarena/our_dataset/images/27_1.jpg,The body's fever is its thermal weapon against pathogens.,"The body's fever serves as a heated sanctuary, providing shelter and hospitable conditions for pathogens to thrive.",-11.476076126098633,-15.603960037231445
606,/data/ajaunarena/our_dataset/images/453_1.jpg,Love is two melodies weaving into one song.,Love is one melody drowning out the other to perform its solo.,-10.615777015686035,-12.859380722045898
607,/data/ajaunarena/our_dataset/images/537_1.jpg,Machines can learn from their mistakes like people do.,"Machines are stubborn pupils forever repeating the same errors, unable to grow wiser through failure the way people do.",-17.48380470275879,-16.719989776611328
608,/data/ajaunarena/our_dataset/images/672_1.jpg,Yesterday's seeds grow into tomorrow's consequences.,Tomorrow's consequences reach backward to plant yesterday's seeds.,-11.29540729522705,-13.755758285522461
609,/data/ajaunarena/our_dataset/images/881_3.jpg,His emotional equilibrium is a well-calibrated scale.,"His emotional equilibrium is a broken scale, lurching violently and unpredictably with every shift.",-15.111618995666504,-14.11764907836914
610,/data/ajaunarena/our_dataset/images/1913_3.jpg,Untrodden paths hold treasures waiting to be discovered.,"Only the deeply rutted highways, packed smooth by millions of footsteps, lead to opportunity's door.",-12.102957725524902,-14.340502738952637
611,/data/ajaunarena/our_dataset/images/609_0.jpg,His emotions are earthed like a lightning rod.,"His emotions are live wires flailing in midair, never touching ground.",-15.272406578063965,-16.559675216674805
612,/data/ajaunarena/our_dataset/images/1788_2.jpg,The research team's efforts pulse with vital energy.,The research team's efforts flatline into lifeless stagnation.,-16.52523422241211,-15.59550952911377
613,/data/ajaunarena/our_dataset/images/1254_2.jpg,Their passion was a blinding sunrise that consumed the dawn.,Their passion was a gentle candlelight that left the rest of life in clear view.,-13.176981925964355,-13.852752685546875
614,/data/ajaunarena/our_dataset/images/479_3.jpg,His determination was an unstoppable momentum carrying him through obstacles.,"His determination was an anchor weighing him down, holding him motionless against the current of progress.",-13.934579849243164,-12.947471618652344
615,/data/ajaunarena/our_dataset/images/506_2.jpg,We need to navigate through these murky waters carefully.,"We can barrel straight through these crystal-clear, ankle-deep waters without a second thought.",-13.467937469482422,-17.71523094177246
616,/data/ajaunarena/our_dataset/images/646_2.jpg,The whiskey was a tornado that tore through his balance.,The whiskey was a precision engineer that calibrated his balance and fine-tuned each movement.,-14.707252502441406,-11.997274398803711
617,/data/ajaunarena/our_dataset/images/1641_2.jpg,The team members are notes in a perfect chord.,The team members are dissonant notes clashing in a jarring cacophony.,-13.552104949951172,-12.543205261230469
618,/data/ajaunarena/our_dataset/images/1146_0.jpg,Their communication interface was incompatible.,"Their communication interfaces were plug-and-play compatible, synchronizing seamlessly on first connection.",-18.750099182128906,-15.19936466217041
619,/data/ajaunarena/our_dataset/images/1308_1.jpg,Time hands wisdom to those who wait.,"Time passes by with empty hands, creating no wisdom for those who wait.",-15.197855949401855,-12.52788257598877
620,/data/ajaunarena/our_dataset/images/549_2.jpg,Competitors are hyenas circling the last remaining prey.,"Competitors are guests at an endless buffet, amicably sharing plates from overflowing tables.",-21.764371871948242,-19.448551177978516
621,/data/ajaunarena/our_dataset/images/455_0.jpg,Love is two hands completing one embrace.,Love is one hand grasping at air while the other withdraws into a closed fist.,-13.42719841003418,-14.777549743652344
622,/data/ajaunarena/our_dataset/images/1400_0.jpg,Events are racing down a highway of change.,"Events are stuck idling in neutral, spinning their wheels without moving forward.",-14.891355514526367,-10.58325481414795
623,/data/ajaunarena/our_dataset/images/1006_3.jpg,Laughter is a volatile compound of friendship.,Laughter is an inert trace element in the stable mixture of friendship.,-16.467985153198242,-15.673441886901855
624,/data/ajaunarena/our_dataset/images/182_3.jpg,Love is the inheritance they share.,"They are estranged strangers sharing an empty estate, disinherited from any legacy of affection.",-16.462753295898438,-15.36449909210205
625,/data/ajaunarena/our_dataset/images/1553_3.jpg,She labeled each obligation container with careful precision.,She tossed obligations into unmarked containers haphazardly.,-16.417194366455078,-13.492178916931152
626,/data/ajaunarena/our_dataset/images/1099_2.jpg,The conference was an intellectual buffet.,"The conference was intellectual gruel, offering a thin and monotonous serving.",-16.874897003173828,-16.64863395690918
627,/data/ajaunarena/our_dataset/images/585_3.jpg,The company digested the new acquisition slowly.,"The company swallowed the new acquisition whole without chewing, forcing down changes that never properly broke down.",-12.839435577392578,-13.998697280883789
628,/data/ajaunarena/our_dataset/images/1050_3.jpg,Love is a winding road with unexpected turns.,"Love is a train on predetermined tracks, arriving exactly on schedule to a known destination.",-16.121685028076172,-13.206007957458496
629,/data/ajaunarena/our_dataset/images/1911_2.jpg,Each fork in the road branches into new horizons.,"Life unfolds as a single rail track, running straight toward a fixed terminus with no switches or detours along the way.",-13.994743347167969,-11.832833290100098
630,/data/ajaunarena/our_dataset/images/230_3.jpg,We're traversing the rocky valleys of our past.,"Our past lies scattered in isolated fragments across an unmapped void, with no trail connecting one moment to the next.",-13.322578430175781,-15.474462509155273
631,/data/ajaunarena/our_dataset/images/350_1.jpg,She stands firm like a deeply rooted tree in emotional storms.,She collapses like a house of cards at the faintest emotional breeze.,-13.389822959899902,-18.25039291381836
632,/data/ajaunarena/our_dataset/images/580_0.jpg,He devoured every opportunity that came his way.,He let every opportunity spoil untasted on his plate.,-15.0877685546875,-14.9742431640625
633,/data/ajaunarena/our_dataset/images/600_2.jpg,Her feet are firmly planted in reality.,"She floats untethered through life, her feet dangling far above the solid ground of reality.",-12.991366386413574,-11.430366516113281
634,/data/ajaunarena/our_dataset/images/640_0.jpg,The alcohol demolished his composure like a wrecking ball.,The alcohol fortified his composure like a master builder reinforcing a foundation.,-11.393133163452148,-12.272659301757812
635,/data/ajaunarena/our_dataset/images/650_2.jpg,The facts lined up perfectly in the investigation.,"The facts scattered across the investigation like disconnected points, mapping no clear territory.",-13.871341705322266,-17.99576187133789
636,/data/ajaunarena/our_dataset/images/680_2.jpg,His jokes left deep emotional scars that never fully healed.,"His jokes were glancing blows that left no mark, superficial scratches that vanished before anyone could notice they'd been touched.",-14.544418334960938,-16.09742546081543
637,/data/ajaunarena/our_dataset/images/740_3.jpg,Her feelings raced through her mind like a speeding train.,Her feelings sat motionless within her like a car parked in an abandoned lot.,-14.058065414428711,-18.082059860229492
638,/data/ajaunarena/our_dataset/images/80_2.jpg,Possessions are the anchors of property ownership.,"Possessions are untethered driftwood, drifting past property ownership without ever touching its shores.",-14.793965339660645,-16.506837844848633
