,entailment metaphor,contradiction metaphor,image,score entailment metaphor,score contradiction metaphor
609,His emotional equilibrium is a well-calibrated scale.,"His emotional equilibrium is a broken scale, lurching violently and unpredictably with every shift.",/data/ajaunarena/our_dataset/images/881_3.jpg,25.861251831054688,23.534826278686523
610,Untrodden paths hold treasures waiting to be discovered.,"Only the deeply rutted highways, packed smooth by millions of footsteps, lead to opportunity's door.",/data/ajaunarena/our_dataset/images/1913_3.jpg,26.526775360107422,26.22702407836914
611,His emotions are earthed like a lightning rod.,"His emotions are live wires flailing in midair, never touching ground.",/data/ajaunarena/our_dataset/images/609_0.jpg,24.571088790893555,24.288190841674805
612,The research team's efforts pulse with vital energy.,The research team's efforts flatline into lifeless stagnation.,/data/ajaunarena/our_dataset/images/1788_2.jpg,25.250959396362305,24.75263786315918
613,Their passion was a blinding sunrise that consumed the dawn.,Their passion was a gentle candlelight that left the rest of life in clear view.,/data/ajaunarena/our_dataset/images/1254_2.jpg,26.926666259765625,26.564735412597656
614,His determination was an unstoppable momentum carrying him through obstacles.,"His determination was an anchor weighing him down, holding him motionless against the current of progress.",/data/ajaunarena/our_dataset/images/479_3.jpg,23.128171920776367,23.18108558654785
615,We need to navigate through these murky waters carefully.,"We can barrel straight through these crystal-clear, ankle-deep waters without a second thought.",/data/ajaunarena/our_dataset/images/506_2.jpg,30.0327091217041,25.994426727294922
616,The whiskey was a tornado that tore through his balance.,The whiskey was a precision engineer that calibrated his balance and fine-tuned each movement.,/data/ajaunarena/our_dataset/images/646_2.jpg,27.770727157592773,25.589401245117188
617,The team members are notes in a perfect chord.,The team members are dissonant notes clashing in a jarring cacophony.,/data/ajaunarena/our_dataset/images/1641_2.jpg,26.393054962158203,21.79486083984375
618,Their communication interface was incompatible.,"Their communication interfaces were plug-and-play compatible, synchronizing seamlessly on first connection.",/data/ajaunarena/our_dataset/images/1146_0.jpg,22.26936149597168,20.826143264770508
619,Time hands wisdom to those who wait.,"Time passes by with empty hands, creating no wisdom for those who wait.",/data/ajaunarena/our_dataset/images/1308_1.jpg,28.271883010864258,29.93413734436035
620,Competitors are hyenas circling the last remaining prey.,"Competitors are guests at an endless buffet, amicably sharing plates from overflowing tables.",/data/ajaunarena/our_dataset/images/549_2.jpg,25.586563110351562,19.60590171813965
621,Love is two hands completing one embrace.,Love is one hand grasping at air while the other withdraws into a closed fist.,/data/ajaunarena/our_dataset/images/455_0.jpg,27.891164779663086,28.627914428710938
622,Events are racing down a highway of change.,"Events are stuck idling in neutral, spinning their wheels without moving forward.",/data/ajaunarena/our_dataset/images/1400_0.jpg,27.017807006835938,24.641008377075195
623,Laughter is a volatile compound of friendship.,Laughter is an inert trace element in the stable mixture of friendship.,/data/ajaunarena/our_dataset/images/1006_3.jpg,23.589536666870117,24.115995407104492
624,Love is the inheritance they share.,"They are estranged strangers sharing an empty estate, disinherited from any legacy of affection.",/data/ajaunarena/our_dataset/images/182_3.jpg,26.44464683532715,24.09014320373535
625,She labeled each obligation container with careful precision.,She tossed obligations into unmarked containers haphazardly.,/data/ajaunarena/our_dataset/images/1553_3.jpg,23.031492233276367,21.996301651000977
626,The conference was an intellectual buffet.,"The conference was intellectual gruel, offering a thin and monotonous serving.",/data/ajaunarena/our_dataset/images/1099_2.jpg,26.61806869506836,27.324628829956055
627,The company digested the new acquisition slowly.,"The company swallowed the new acquisition whole without chewing, forcing down changes that never properly broke down.",/data/ajaunarena/our_dataset/images/585_3.jpg,21.954463958740234,21.51346778869629
628,Love is a winding road with unexpected turns.,"Love is a train on predetermined tracks, arriving exactly on schedule to a known destination.",/data/ajaunarena/our_dataset/images/1050_3.jpg,33.83877182006836,27.883947372436523
629,Each fork in the road branches into new horizons.,"Life unfolds as a single rail track, running straight toward a fixed terminus with no switches or detours along the way.",/data/ajaunarena/our_dataset/images/1911_2.jpg,28.924524307250977,24.537181854248047
630,We're traversing the rocky valleys of our past.,"Our past lies scattered in isolated fragments across an unmapped void, with no trail connecting one moment to the next.",/data/ajaunarena/our_dataset/images/230_3.jpg,26.98870277404785,25.173599243164062
631,She stands firm like a deeply rooted tree in emotional storms.,She collapses like a house of cards at the faintest emotional breeze.,/data/ajaunarena/our_dataset/images/350_1.jpg,29.346206665039062,23.9464111328125
632,He devoured every opportunity that came his way.,He let every opportunity spoil untasted on his plate.,/data/ajaunarena/our_dataset/images/580_0.jpg,22.620344161987305,22.333040237426758
633,Her feet are firmly planted in reality.,"She floats untethered through life, her feet dangling far above the solid ground of reality.",/data/ajaunarena/our_dataset/images/600_2.jpg,30.73926544189453,28.4278564453125
634,The alcohol demolished his composure like a wrecking ball.,The alcohol fortified his composure like a master builder reinforcing a foundation.,/data/ajaunarena/our_dataset/images/640_0.jpg,26.428831100463867,25.886505126953125
635,The facts lined up perfectly in the investigation.,"The facts scattered across the investigation like disconnected points, mapping no clear territory.",/data/ajaunarena/our_dataset/images/650_2.jpg,18.295408248901367,23.503097534179688
636,His jokes left deep emotional scars that never fully healed.,"His jokes were glancing blows that left no mark, superficial scratches that vanished before anyone could notice they'd been touched.",/data/ajaunarena/our_dataset/images/680_2.jpg,26.914478302001953,24.524490356445312
637,Her feelings raced through her mind like a speeding train.,Her feelings sat motionless within her like a car parked in an abandoned lot.,/data/ajaunarena/our_dataset/images/740_3.jpg,28.42656898498535,22.32295036315918
638,Possessions are the anchors of property ownership.,"Possessions are untethered driftwood, drifting past property ownership without ever touching its shores.",/data/ajaunarena/our_dataset/images/80_2.jpg,28.34560203552246,24.275545120239258
