,image,entailment metaphor,contradiction metaphor,score_entailment,score_contradiction
597,/data/ajaunarena/our_dataset/images/1305_0.jpg,The chef extended flavors to simple ingredients.,"The chef withheld all flavor from the ingredients, keeping them as plain as they arrived.",-16.852066040039062,-16.91689109802246
598,/data/ajaunarena/our_dataset/images/759_2.jpg,The competing theories engaged in a survival of the fittest.,"The competing theories all flourished together in a garden without natural selection, each sprouting and thriving equally regardless of their fitness.",-18.114681243896484,-19.606748580932617
599,/data/ajaunarena/our_dataset/images/69_1.jpg,Our schedule is bouncing like a rubber ball.,"Our schedule runs on rails, steady as a commuter train.",-16.694515228271484,-18.44831085205078
600,/data/ajaunarena/our_dataset/images/1051_1.jpg,Their love hit a dead end.,Their love opened onto endless roads stretching toward infinite horizons.,-13.381099700927734,-19.14786720275879
601,/data/ajaunarena/our_dataset/images/9_0.jpg,The memories fractured like a dropped mirror in her mind.,"Her memories remained sealed in unbroken crystal, pristine and perfectly clear in her mind.",-16.092042922973633,-14.126067161560059
602,/data/ajaunarena/our_dataset/images/1708_1.jpg,The government is society's brain.,The government is society's appendix—present in the body but performing no coordinating or decision-making function.,-17.252700805664062,-23.993392944335938
603,/data/ajaunarena/our_dataset/images/872_0.jpg,Their public image is a glossy magazine cover.,Their public image is a dog-eared paperback cover with creased corners and smudged ink.,-19.72728729248047,-17.41278076171875
604,/data/ajaunarena/our_dataset/images/1626_2.jpg,Philosophy is an endless ocean with depths yet to be explored.,Philosophy is a shallow wading pool with a painted bottom and rigid plastic walls.,-16.192893981933594,-20.986093521118164
605,/data/ajaunarena/our_dataset/images/27_1.jpg,The body's fever is its thermal weapon against pathogens.,"The body's fever serves as a heated sanctuary, providing shelter and hospitable conditions for pathogens to thrive.",-19.00634002685547,-20.56968879699707
606,/data/ajaunarena/our_dataset/images/453_1.jpg,Love is two melodies weaving into one song.,Love is one melody drowning out the other to perform its solo.,-15.134897232055664,-16.323667526245117
607,/data/ajaunarena/our_dataset/images/537_1.jpg,Machines can learn from their mistakes like people do.,"Machines are stubborn pupils forever repeating the same errors, unable to grow wiser through failure the way people do.",-20.09292221069336,-22.571945190429688
608,/data/ajaunarena/our_dataset/images/672_1.jpg,Yesterday's seeds grow into tomorrow's consequences.,Tomorrow's consequences reach backward to plant yesterday's seeds.,-17.5040283203125,-17.091447830200195
609,/data/ajaunarena/our_dataset/images/881_3.jpg,His emotional equilibrium is a well-calibrated scale.,"His emotional equilibrium is a broken scale, lurching violently and unpredictably with every shift.",-20.862695693969727,-19.312440872192383
610,/data/ajaunarena/our_dataset/images/1913_3.jpg,Untrodden paths hold treasures waiting to be discovered.,"Only the deeply rutted highways, packed smooth by millions of footsteps, lead to opportunity's door.",-19.765886306762695,-16.274147033691406
611,/data/ajaunarena/our_dataset/images/609_0.jpg,His emotions are earthed like a lightning rod.,"His emotions are live wires flailing in midair, never touching ground.",-15.572522163391113,-17.990041732788086
612,/data/ajaunarena/our_dataset/images/1788_2.jpg,The research team's efforts pulse with vital energy.,The research team's efforts flatline into lifeless stagnation.,-15.221237182617188,-19.51219367980957
613,/data/ajaunarena/our_dataset/images/1254_2.jpg,Their passion was a blinding sunrise that consumed the dawn.,Their passion was a gentle candlelight that left the rest of life in clear view.,-13.126928329467773,-16.079345703125
614,/data/ajaunarena/our_dataset/images/479_3.jpg,His determination was an unstoppable momentum carrying him through obstacles.,"His determination was an anchor weighing him down, holding him motionless against the current of progress.",-14.781648635864258,-19.81673812866211
615,/data/ajaunarena/our_dataset/images/506_2.jpg,We need to navigate through these murky waters carefully.,"We can barrel straight through these crystal-clear, ankle-deep waters without a second thought.",-16.327505111694336,-19.556066513061523
616,/data/ajaunarena/our_dataset/images/646_2.jpg,The whiskey was a tornado that tore through his balance.,The whiskey was a precision engineer that calibrated his balance and fine-tuned each movement.,-17.524921417236328,-19.87057876586914
617,/data/ajaunarena/our_dataset/images/1641_2.jpg,The team members are notes in a perfect chord.,The team members are dissonant notes clashing in a jarring cacophony.,-16.3477725982666,-16.151430130004883
618,/data/ajaunarena/our_dataset/images/1146_0.jpg,Their communication interface was incompatible.,"Their communication interfaces were plug-and-play compatible, synchronizing seamlessly on first connection.",-17.37914276123047,-19.970603942871094
619,/data/ajaunarena/our_dataset/images/1308_1.jpg,Time hands wisdom to those who wait.,"Time passes by with empty hands, creating no wisdom for those who wait.",-16.691486358642578,-20.055198669433594
620,/data/ajaunarena/our_dataset/images/549_2.jpg,Competitors are hyenas circling the last remaining prey.,"Competitors are guests at an endless buffet, amicably sharing plates from overflowing tables.",-18.797809600830078,-21.983993530273438
621,/data/ajaunarena/our_dataset/images/455_0.jpg,Love is two hands completing one embrace.,Love is one hand grasping at air while the other withdraws into a closed fist.,-13.828381538391113,-16.206693649291992
622,/data/ajaunarena/our_dataset/images/1400_0.jpg,Events are racing down a highway of change.,"Events are stuck idling in neutral, spinning their wheels without moving forward.",-21.113006591796875,-21.264305114746094
623,/data/ajaunarena/our_dataset/images/1006_3.jpg,Laughter is a volatile compound of friendship.,Laughter is an inert trace element in the stable mixture of friendship.,-21.609973907470703,-19.622419357299805
624,/data/ajaunarena/our_dataset/images/182_3.jpg,Love is the inheritance they share.,"They are estranged strangers sharing an empty estate, disinherited from any legacy of affection.",-22.664901733398438,-18.150442123413086
625,/data/ajaunarena/our_dataset/images/1553_3.jpg,She labeled each obligation container with careful precision.,She tossed obligations into unmarked containers haphazardly.,-20.410415649414062,-18.20634651184082
626,/data/ajaunarena/our_dataset/images/1099_2.jpg,The conference was an intellectual buffet.,"The conference was intellectual gruel, offering a thin and monotonous serving.",-15.209589958190918,-16.13779640197754
627,/data/ajaunarena/our_dataset/images/585_3.jpg,The company digested the new acquisition slowly.,"The company swallowed the new acquisition whole without chewing, forcing down changes that never properly broke down.",-18.428611755371094,-15.752315521240234
628,/data/ajaunarena/our_dataset/images/1050_3.jpg,Love is a winding road with unexpected turns.,"Love is a train on predetermined tracks, arriving exactly on schedule to a known destination.",-16.232295989990234,-17.784048080444336
629,/data/ajaunarena/our_dataset/images/1911_2.jpg,Each fork in the road branches into new horizons.,"Life unfolds as a single rail track, running straight toward a fixed terminus with no switches or detours along the way.",-19.698402404785156,-13.172687530517578
630,/data/ajaunarena/our_dataset/images/230_3.jpg,We're traversing the rocky valleys of our past.,"Our past lies scattered in isolated fragments across an unmapped void, with no trail connecting one moment to the next.",-15.504413604736328,-19.66454315185547
631,/data/ajaunarena/our_dataset/images/350_1.jpg,She stands firm like a deeply rooted tree in emotional storms.,She collapses like a house of cards at the faintest emotional breeze.,-15.578916549682617,-20.531082153320312
632,/data/ajaunarena/our_dataset/images/580_0.jpg,He devoured every opportunity that came his way.,He let every opportunity spoil untasted on his plate.,-18.189369201660156,-18.02362823486328
633,/data/ajaunarena/our_dataset/images/600_2.jpg,Her feet are firmly planted in reality.,"She floats untethered through life, her feet dangling far above the solid ground of reality.",-14.943000793457031,-16.628374099731445
634,/data/ajaunarena/our_dataset/images/640_0.jpg,The alcohol demolished his composure like a wrecking ball.,The alcohol fortified his composure like a master builder reinforcing a foundation.,-15.014595031738281,-17.31809425354004
635,/data/ajaunarena/our_dataset/images/650_2.jpg,The facts lined up perfectly in the investigation.,"The facts scattered across the investigation like disconnected points, mapping no clear territory.",-20.975448608398438,-16.643234252929688
636,/data/ajaunarena/our_dataset/images/680_2.jpg,His jokes left deep emotional scars that never fully healed.,"His jokes were glancing blows that left no mark, superficial scratches that vanished before anyone could notice they'd been touched.",-18.252662658691406,-16.7281436920166
637,/data/ajaunarena/our_dataset/images/740_3.jpg,Her feelings raced through her mind like a speeding train.,Her feelings sat motionless within her like a car parked in an abandoned lot.,-16.746726989746094,-17.347410202026367
638,/data/ajaunarena/our_dataset/images/80_2.jpg,Possessions are the anchors of property ownership.,"Possessions are untethered driftwood, drifting past property ownership without ever touching its shores.",-15.563014030456543,-13.635993957519531
